Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
2Ce216MLRxXwXqBtFYFG73CL4E13nwhjK5F7zRNVhQXqMcf7vfSMypvtjKCjqo3R8ZJrwnayYRG7aEJ4UGuS1bkj,1773510670,2026-03-14T17:51:10.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,8QW23aW9W1qZC8WB1qFKuhmsgdVmmMWhpUwx4Cu4pump,21430473719004,6,So11111111111111111111111111111111111111112,1224300138,9,106.42,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2W9HgcUTpbqPF6vDjbL7pjxjsSQHAUChj3GJxwXPCcMzVe2HAtMh7jEfdyxvNDp29YMqBxNCbn7yDe1XcMwjV5dP,1773510355,2026-03-14T17:45:55.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,4T7XUugzhMtqxY8F7fmYaBGQyd6D7KdNJR7MvzVVpump,18937417827110,6,173.72,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2u5Uim29hpQzxwiqsG7AxeCszyVpdhBL5jGDCau4ggwzshsfSHtm6E2ckq1TcrmxfmzbgZ3NjFdmALdsXQMLmwU1,1773510135,2026-03-14T17:42:15.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,8QW23aW9W1qZC8WB1qFKuhmsgdVmmMWhpUwx4Cu4pump,42860947438008,6,173.72,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2X5FnsgD3zKKZQGLXtD3B4v9nWq74LhXohcNVnyCFWXNy5Zywido5pXZfvwUPoL4up8oJwdqgPhiSggrTRJeEYju,1773509329,2026-03-14T17:28:49.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,9vPxhnGpyWGZzYcYxSj1JTvr27rKAUFsoT3WR5Gnpump,52204232942192,6,86.97,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
VwQhQxxfyo2oGpoJSPXZ8yWjT32jJFumV2k71jWpMdgTEUSwCHgELqc2sg4TevNp9XswnutzbZKYG5ZzumMcmKF,1773509212,2026-03-14T17:26:52.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,9X8VSUD8yhYbHtR3KdKeCvnb7TNfgTKMFufgpCympump,10856691674126,6,173.94,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
aZSfmZ6JYrXzvkFk96QrBvvAWZwvaWpwytn3pXRX2RCDA4WCtHsJ2Fn25ABU5P5TBfsjxX8pUSQSHdhZ6NzqtR2,1773504904,2026-03-14T16:15:04.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,9998000000,9,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,867594652,6,867.59,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
5vwMYkkww49qB8nxq7jpMDmo7detJoCnULDWLikwWGB5fLQ7dANMR4kV9dEs31c1TY6UST6dL96EaWym27cFis4f,1773502664,2026-03-14T15:37:44.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,A2UYjtLXYyq7hF7XueHP8MTz8JzyjmSRhfn7uNKppump,14395640993584,6,So11111111111111111111111111111111111111111,945678575,9,82.07,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2WnovFrnAfJibcqbVrcrDRxAtx7NcSUDz7fXdZGY2BtaCSKn9oF349P4NTZFmE8VZ64yHqL8VaTwchxEVRqsLp2S,1773502402,2026-03-14T15:33:22.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,A2UYjtLXYyq7hF7XueHP8MTz8JzyjmSRhfn7uNKppump,14395640993584,6,So11111111111111111111111111111111111111111,954922146,9,82.93,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5E42g7CcdhzroGscR8FbDj5xAxqnL5qpYw2Rg8tdBv6e5UL9CfjK47SQ3P2e8yvLsCVTFE5kNgKXZC4DxurUzHcU,1773502193,2026-03-14T15:29:53.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,999999999,9,A2UYjtLXYyq7hF7XueHP8MTz8JzyjmSRhfn7uNKppump,28791281987168,6,86.88,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
59s4dCFKfgkaN6fp1dvyqewpky3EnhFjikzSPF4zmqzq4i1cJ8S8cMCMfeFtP4r6z1csH7czSMCWU6odNS2WD19d,1773502003,2026-03-14T15:26:43.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,8XUcYE9LfNWdwAKTjGqBknypRYRbpsjSqZH1p6uopump,32570093179052,6,So11111111111111111111111111111111111111111,1345324654,9,116.88,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4b4UFWDFJ5R99denzLjsauGBfjPxM8rTeVejybgrAZzTwBzvPWmpkG8Bug4WxPkvVhsoWUGFDzE27xEZD3svbRrf,1773501980,2026-03-14T15:26:20.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,DxnGg4FjZjatMFw3kd7tKY1DUGnSmJTrzeYfNcCwpump,32692641217614,6,So11111111111111111111111111111111111111112,975308639,9,84.73,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3oNMhbLWtRSv1rjJyKRTGXPmEd77SYscWxPPvVZLbfAgb3FuPirK2CWcfkWFE8gW51Hu6bRzfXxEZCocoBCjkpjs,1773501851,2026-03-14T15:24:11.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,DxnGg4FjZjatMFw3kd7tKY1DUGnSmJTrzeYfNcCwpump,32692641217614,6,86.9,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3SUXqarsJmash9rdzis4DKV1dURQFUMBeY86JnKD8ECHq1ShvVDT4FsNNXPedGtYTCLRR5PWcWpFv1DxneKiw4xm,1773501819,2026-03-14T15:23:39.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,8XUcYE9LfNWdwAKTjGqBknypRYRbpsjSqZH1p6uopump,32570093179052,6,86.9,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3rn9HSmt83CgUmvpURYbBWJeSsBi86ZVVVjGMF1ZqA9x4uoS2EDRtCg9V25k1p9N9KqgawHbMTaAeH7d2DrxRwcj,1773501298,2026-03-14T15:14:58.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9FpvtfcnCwsn6jExH1hjzkB4pjueo1ZDDrvmF1Zdpump,593893756366,6,So11111111111111111111111111111111111111112,190794605,9,16.56,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3oUFLxDzkJsUYX2Rmht2m9adhDvst22nqm3uL8a562KsNAtMfatt9JSQ3gfD48BBRJYr3dieLxEMTKu3k3TtEHBD,1773499618,2026-03-14T14:46:58.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,3vQ7PgR9JKY2jTc1hMQbST53LR6Gy6QqpMMf4rv9send,4145911201144,6,So11111111111111111111111111111111111111112,535547670,9,46.43,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG||,1.0,1.0
56DpNUcDY8tmRp4tWaDvRRAL55WDzZgjiKACyUNVMteso6LSFV3LYsJvaL4QGAvpJYMXQdQVbZePjUuJLB62evGw,1773499329,2026-03-14T14:42:09.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,3vQ7PgR9JKY2jTc1hMQbST53LR6Gy6QqpMMf4rv9send,4145911201143,6,So11111111111111111111111111111111111111112,779534045,9,67.73,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG||,1.0,1.0
5LcNvQn8Jc6oBrzLv5hp1Zw3PRWPGawMSrwCuVsbRjdKvVXbK1xaJWRpfXvc2DLBLKfFxjS6Tnau6FbeYPt3x7jT,1773498968,2026-03-14T14:36:08.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1000000000,9,3vQ7PgR9JKY2jTc1hMQbST53LR6Gy6QqpMMf4rv9send,8291822402287,6,87.06,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG||,1.0,1.0
4DG9naQhLtZetoRhvKTuU5muMtyvCht22Q5JivzQD3CrC4g54w2oDaCbJ6qXSCyeJApTVceN5tvvGi2vKsBdUrJR,1773497530,2026-03-14T14:12:10.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9FpvtfcnCwsn6jExH1hjzkB4pjueo1ZDDrvmF1Zdpump,197964585455,6,So11111111111111111111111111111111111111112,200032378,9,17.39,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3Z5srZ1zoQJ7MXiDL8Wyp9gqnHoqrXipmp2pnBLNJECHbgruzCMGa8fQXvAXJ8EsmxP2D7jEuShvuew8PJYbn39o,1773497476,2026-03-14T14:11:16.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9FpvtfcnCwsn6jExH1hjzkB4pjueo1ZDDrvmF1Zdpump,263952780607,6,So11111111111111111111111111111111111111112,260954982,9,22.75,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4zGW8cCKYcRMocR33jMZ6grdUfwGRuqTKa8tU2PNDxAkyeoPsVY8HRyBLHfEutRXy31QNZ9EkBb2MocSQNYfi8vX,1773496984,2026-03-14T14:03:04.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,9FpvtfcnCwsn6jExH1hjzkB4pjueo1ZDDrvmF1Zdpump,1055811122428,6,So11111111111111111111111111111111111111112,614027301,9,53.51,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
9G75ctvfhQYtnuJhkDFiv5AHKofQh8jTXsBY94skszxrfSCrjMNvovLVDxqXQcUCPQKV9wGhvE1tzuB8LmcswHK,1773496474,2026-03-14T13:54:34.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,499550000,9,9FpvtfcnCwsn6jExH1hjzkB4pjueo1ZDDrvmF1Zdpump,2111622244856,6,43.54,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2aTkB7t6F87ULNaALuZZWzGMae8xrjD3aTZQBvSFzjKDFMuXxTWUWbo1wbxsP84r3a2aEnaA6bXJLXJ3MUND39m8,1773496368,2026-03-14T13:52:48.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,TAkhygVwUw1Req8vn3rCV3eLG8XxioJhnctqcoSpump,15703071022359,6,So11111111111111111111111111111111111111111,902460281,9,78.66,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5PdQWLS4mfwAJB73GE3odRDktMnQDdZiz8J5vP3FTa1xf5X7oicPU1f6gg3jQQEa16hzZ1CyXNMPJ82CRdpZk1JW,1773496302,2026-03-14T13:51:42.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,200000000,9,TAkhygVwUw1Req8vn3rCV3eLG8XxioJhnctqcoSpump,3631985124947,6,17.43,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
26CvtSXPRGkdo9Z9sDsi4YZotKDF2KenoaWpx3wYZ2nj339pKg2Nwp5zwdwHwm6FJmMP7wS9m2t7YWzJ37CfDpWv,1773496100,2026-03-14T13:48:20.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,TAkhygVwUw1Req8vn3rCV3eLG8XxioJhnctqcoSpump,12071085897411,6,So11111111111111111111111111111111111111111,1024372729,9,89.39,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
qjjykBSUrm5dHfuYZf7fs4uzbs8pAV8NnMLXDLX8Ct6nkZgFR5z4nrSx8JSbfukkfJDDFzgF3NUx9Lck5f3TTqD,1773495847,2026-03-14T13:44:07.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,TAkhygVwUw1Req8vn3rCV3eLG8XxioJhnctqcoSpump,24142171794823,6,87.28,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5Pc1FZ1ignWcUvTb854uCiUKCe26h5dc2L7GmjBHaxK2dUTV1NLbarj2BYAeRYQHjGUXkBFwBZQQZzQyH6JHa6Kx,1773495036,2026-03-14T13:30:36.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Bym5Hyifx7dq7BMHvDFs7ewhWmf6XjYzn2Qm71CKpump,7111137942922,6,So11111111111111111111111111111111111111112,1107667883,9,96.68,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3n4UiGeAVTa5Nj1mmeWdieCumgaWKzJYWCqS7wifmqi7xVvFx6LApaXYMkyv9kA71t91g46EAF42sByMXkNNtf3J,1773495028,2026-03-14T13:30:28.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,4TgKnQFeipEDUTswGymQsYyCMyK7DcXavnJLW2evpump,39711608703511,6,So11111111111111111111111111111111111111112,1251423875,9,109.23,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
54FfMHpM8DhmVhfNkYwzygKqjVfudrk36Ggdg1yJubEben1bVdMPzkc8X7zSvpgMwHLZuGGY24XuyfgLAt3kjLMH,1773493637,2026-03-14T13:07:17.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,6g5i9L2kNJgpcG26Maht9m4Gdnt2af5PkzqGVNDrpump,33273002654662,6,So11111111111111111111111111111111111111112,974472048,9,84.86,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2BsJGDRZXyNJvoj4Z3TAgy9ZnoCmF62Vc6SpEpGtz57MrsXRendenqMZ3jsohVX39KRH3Y2vNkiUHAsWAnxx5UmQ,1773493469,2026-03-14T13:04:29.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,Bym5Hyifx7dq7BMHvDFs7ewhWmf6XjYzn2Qm71CKpump,7111137942922,6,87.02,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
tCQ427jNUtwbcMC7gJk5zMHybia47zmmduyq5bBoFA9GPMqPADS3D7NRUcxAC7ePuSZ19CL7rr3wtQAHGSQ1ubt,1773493303,2026-03-14T13:01:43.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,996139703,9,4TgKnQFeipEDUTswGymQsYyCMyK7DcXavnJLW2evpump,39711608703511,6,86.76,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2g5oXTEM2Fneei9T1KuvGY4GwR4HxiiXG6wYSc1haG6dAP6gEoLLzsoaL4CP8sQRheZU7cehYBSRwnUrow2e2kQs,1773492407,2026-03-14T12:46:47.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,999999999,9,tLgTUHfDFKm3r1ZKXph5RoJuUmwZo7jayeuf98hSzqD,27913765322267,6,86.96,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
CGyqa5dp2AZNWtTMCA42R7ZFk4mB4tdEk1XJp3f7rqtHYQQjHzZehMEiefHYexaNzFpcfwjFXtVsbd3kd5jWU1D,1773476082,2026-03-14T08:14:42.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,hUR2c2QnNADA8dKEhbouDZLmdk8Lz8fQFe3BX7Apump,17814044117764,6,So11111111111111111111111111111111111111112,954236892,9,83.38,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4EbAGevsiowUiHwoJqiWLWm3fqjSMSBjMenwUqDNZS49Y2R7tGuh49bnB7zf5A6GFKM9bnfNfU1oxBdifdRyZaq8,1773476074,2026-03-14T08:14:34.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,2cTf6zdqWgphhuxg4EPT2wf1GCMJHokiQx5Fb2gwpump,2991156415195,6,So11111111111111111111111111111111111111112,1988746847,9,173.78,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5dafoUm4dPTeZMp6p5hoFrd8j5bq1LcPMmmLZP8L2KmHcWVc2FXUAv3RuuncDoV6Js9M8cqgM9fYFuMxAzES2QUF,1773475841,2026-03-14T08:10:41.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,996139703,9,hUR2c2QnNADA8dKEhbouDZLmdk8Lz8fQFe3BX7Apump,17814044117764,6,87.03,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
Y1PxMcHc38XL9SUaVrN4nSWuzZfbrkToWr3MXx5pZ9yBYqmDoDVzy1VD6x8JA7j6a3VT72xHZujzYyeZxgGKKja,1773475815,2026-03-14T08:10:15.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,2cTf6zdqWgphhuxg4EPT2wf1GCMJHokiQx5Fb2gwpump,2991156415195,6,174.57,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2jA5jDCryzBqxeyNudVkZNFAePUSkcm4sCokh2tXiJXR7Pt8MJ2WhsF9fQhaXp6Kw2nfWcGwzvZH1GxJa2CXapfh,1773474685,2026-03-14T07:51:25.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,3o6LQs5VYfTNTUQY9oczgfVWFk9Hz9QiVGx6MnZ3bonk,28157638045957,6,So11111111111111111111111111111111111111112,1018682967,9,88.96,LanMV9sAd7wArD4vJFi2qDdfnVhFxYSUg6eADduJ3uj,LanMV9sAd7wArD4vJFi2qDdfnVhFxYSUg6eADduJ3uj||,1.0,1.0
2fSJjqFixhHDcxnSaKMa9unvj7w3VF88YxzgMRP7pWnWVuBMVGGVTcJP7oAH4ZDW3iQEqw2UDT4iK2pb9PWSDWT1,1773474655,2026-03-14T07:50:55.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1000000000,9,3o6LQs5VYfTNTUQY9oczgfVWFk9Hz9QiVGx6MnZ3bonk,28157638045957,6,87.27,LanMV9sAd7wArD4vJFi2qDdfnVhFxYSUg6eADduJ3uj,LanMV9sAd7wArD4vJFi2qDdfnVhFxYSUg6eADduJ3uj||,1.0,1.0
ek5L9QotubjwQ8BtFmUoNzqY5Rct2TirkjjW4jUXva2s4H7ZFmX3eH2Qruj21wZkhh35uy9DXDjZN7LnfjMwA4d,1773474371,2026-03-14T07:46:11.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Bym5Hyifx7dq7BMHvDFs7ewhWmf6XjYzn2Qm71CKpump,12545959370333,6,So11111111111111111111111111111111111111112,2073076401,9,180.98,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
